title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Magnetic-field-enhanced laser-induced electron coherence in 2D magnetic materials,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag594/8792962?rss=1,,National Science Review Advance Access,2026-09-12 00:00:00+00:00,10.1093/nsr/nwag594,Jimin Zhao,,"Laser-induced electron coherence is a fascinating behavior in quantum materials. However, to date, viable approaches to control this excited-state behavior remain lacking. Here, we overturn this by realizing magnetic-field-controlled spatial self-phase modulation (SSPM), a third-order nonlinear optical response. Light-matter interactions in ferromagnetic VSe2 and diamagnetic graphene are observed to be precisely controlled by an external magnetic field, achieving an intriguing anisotropic SSPM, accompanied by prominent optical birefringence. We attribute this magnetic-field-controlled SSPM to the magnetic field-induced broken symmetry in the collective behavior of flakes. Significantly, the nonlinear optical coefficient χ",rss_oup
Lean-lithium solid-state electrolytes through interfacial percolation,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag562/8792964?rss=1,,National Science Review Advance Access,2026-09-12 00:00:00+00:00,10.1093/nsr/nwag562,Jinwoo Lee,,"Jihwan Kim, Jinwoo Lee; Lean-lithium solid-state electrolytes through interfacial percolation, National Science Review, , nwag562, https://doi.org/10.1093/",openalex
Catalytic Insertion of Pd–Vinylidenes Into B─H Bonds,https://onlinelibrary.wiley.com/doi/10.1002/anie.5070160,,Angewandte Chemie International Edition,2026-09-12 00:00:00+00:00,10.1002/anie.5070160,Zhaofeng Wang,,"ABSTRACT An unprecedented palladium (Pd)‑catalyzed insertion of unsaturated carbenes into B─H bonds is described. Using alkynyl hypervalent iodine reagents as carbene precursors and amine–borane adducts as boron sources, this method delivers a broad range of E ‑configured alkenyl monoborinates in good‐to‐high yields with exceptional stereoselectivity (>20:1 E/Z ). The reaction proceeds under mild conditions, tolerates diverse aromatic, heteroaromatic, and aliphatic substituents, and is readily scalable to gram quantities. The resulting monoboronate products participate efficiently in a variety of C─X bond‑forming transformations, underscoring their synthetic versatility. Initial mechanistic investigations and DFT calculation support the formation of an unsaturated Pd–vinylidene intermediate, with stereocontrol influenced by ligand coordination at the palladium center. Collectively, this work establishes a mechanistic and conceptual bridge between unsaturated carbene chemistry and organoboron synthesis, expanding the reactivity landscape of Pd‑‐carbene intermediates.",crossref
Synergistic Silylium‐Ion and Palladium Catalysis Enables Migratory Alkene Silylation With Allylsilanes by Formal C–H/C–Si Metathesis,https://onlinelibrary.wiley.com/doi/10.1002/anie.5617321,,Angewandte Chemie International Edition,2026-09-12 00:00:00+00:00,10.1002/anie.5617321,Martin Oestreich,,"ABSTRACT A conceptually distinct approach to the Heck‐type silylation of terminal alkenes to yield allylsilanes under synergistic silylium‐ion and palladium catalysis is reported. The combination of an electrophilic silylium carborate, such as [Me 3 Si(HCB 11 H 5 Br 6 )], and the nucleophilic phosphine‐coordinated palladium(0) complex ( o ‐Tol 3 P) 2 Pd, leads to the formation of the cationic silylpalladium adduct [(o‐Tol 3 P) 2 Pd–SiMe 3 ] + , which catalyzes the silylation of allylbenzene derivatives using an allylsilane as the stoichiometric silicon electrophile. Mechanistic studies including DFT calculations support a mechanism involving regioselective stepwise ionic addition of the silylpalladium cation across the double bond followed by β ‐hydride elimination to form a cationic palladium hydride. Exploiting the Brønsted acidity of this intermediate facilitates the regeneration of the active silylpalladium complex by productive proton‐into‐silylium ion interconversion through deallylative protolysis (protodesilylation) of the allylsilane reagent, thereby maintaining the catalytic turnover. Hence, there is no need for an exogeneous base, whereas the conventional silyl‐Heck reaction requires the addition of (over)stoichiometric amounts of a base to trap the formed acid (HX) waste. Moreover, the established silyl‐Heck reaction relies on the oxidative addition of the silicon–halogen bond of a halosilane electrophile as the critical step, while this synergistic process makes use of an allylsilane as the coupling partner, releasing propene as the sole by‐product.",crossref
"High-efficiency full-spectrum solar utilization via a novel continuous spectral splitting concentrator: design, optical validation, and system-level performance assessment",https://www.sciencedirect.com/science/article/pii/S0306261926014959?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-12 00:00:00+00:00,10.1016/j.apenergy.2026.128839,Hui Hong,,"Spectral Beam Splitting (SBS) is a promising technology to precisely manage the solar spectrum and cascaded utilization of solar energy. However, conventional discrete SBS techniques experience an exponential rise in optical loss with successive splitting, thereby constraining the maximum number of feasible divisions. To address these challenges, this paper proposes a Novel Continuous Spectral Splitting Concentrator (CSSC) based on a refractive prism array. The CSSC enables an approximate spatial separation of spectral splitting and light concentration along orthogonal directions, generating a continuous “rainbow-like” spectrum with improved spectral resolution. A comprehensive optical-electrical model was developed and validated against experimental results, showing a Root Mean Square Deviation of 8.2% in energy flux distribution. Through a comprehensive parametric study, we identified the trade-offs between the spectral splitting coefficient and optical efficiency, determining an optimal prism apical angle limit of 21.5°. The optimized CSSC achieves an optical efficiency of 85.2% in the present configuration. The system achieved a high spectral resolution with a Full Width at Half Maximum (FWHM) of approximately 110 nm. A coupled optical-electrical case study indicates that integrating the proposed CSSC with a laterally arranged InGaP/GaAs/Ge cell array could achieve a photovoltaic efficiency of 37.0% under 400× concentration. These results suggest that the CSSC can serve as a promising optical platform for spectrum-selective solar-energy utilization.",openalex
Mechanistic Diversity of Mg(I)-Mediated 2–6-CO Coupling Revealed through Computational Reaction Path Exploration,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c10605/5428916/Mechanistic-Diversity-of-Mg-I-Mediated-2-6-CO,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-12 00:00:00+00:00,10.1021/jacs.6c10605,Satoshi Maeda,,"Abstract Reductive coupling of CO in homogeneous systems has long been used to model the Fischer–Tropsch reaction. Mg(I) complexes have enabled multiple CO coupling reactions; however, their mechanisms are challenging to characterize due to strong ionic interactions and multiple competing pathways. Here, we performed automated reaction path network exploration for 2-, 3-, 4-, and 6-CO coupling reactions mediated by Mg(I) complexes using the single-component artificial force induced reaction (SC-AFIR) and the Δ-learning neural network potential methodologies to provide deeper understanding. These unbiased explorations reveal pathways for all experimentally observed products while uncovering a rich mechanistic landscape. While CO coupling steps for 2- and 3-CO coupling reactions are similar to earlier reports, the network uncovers new pathways for C–H activation in the 2-CO coupling reaction. SC-AFIR exploration of the 4-CO coupling reaction highlights competing reaction pathways, leading to both kinetically and thermodynamically controlled products. A key resting state for Mg complexes provides a rationale for related CO coupling in Al complexes with similar ligand environments. Intrinsic bond orbital (IBO) analysis shows that strong ionic Mg–O interactions facilitate the rare event of C–O cleavage in the 4-CO coupling reaction. The 6-CO coupling proceeds stepwise, contrasting earlier reports, with the Mo-center acting as an organizing nucleus that facilitates sequential CO coupling. The network also identifies several accessible channels for previously unidentified products. Overall, this study reveals pronounced mechanistic diversity in Mg(I)-mediated CO coupling and demonstrates how reaction path network exploration can resolve complex, multichannel reactivity in low-valent main-group systems.",crossref
Synthesis of Siccanin by Computational Subtarget Selection,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c10183/5428858/Synthesis-of-Siccanin-by-Computational-Subtarget,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-12 00:00:00+00:00,10.1021/jacs.6c10183,Ryan A. Shenvi,,"Abstract The species-selective SDH inhibitor siccanin presents unique opportunities for therapeutic development but suffers from poor physicochemical properties and challenging chemical problems. Here we report an approach to its synthesis that quickly intercepts its unusually hindered cis-syn-cis drimane core, i.e., its local chemical space. Computation helps rationalize and predict the reactivity, especially conformational preferences, configurational outcomes, and the reactivity of a key O-centered radical.",crossref
CO-Mediated Relay Catalysis Affords Selective CO2 Hydrogenation to Methanol,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c13528/5428918/CO-Mediated-Relay-Catalysis-Affords-Selective-CO2,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-12 00:00:00+00:00,10.1021/jacs.6c13528,Anmin Zheng,,"Abstract Although technologically promising for producing petrochemicals directly from renewable resources, CO2 hydrogenation to methanol remains a formidable challenge due to the activity-selectivity trade-off. Current industrial copper-based catalysts often generate substantial CO byproducts that limit CO2 utilization efficiency. Herein, we report a highly active and selective Cu/amorphous ZrO2 (Cu/a-ZrO2) catalyst by using a modified solvothermal method, which achieves a space-time methanol productivity of up to ∼1560 gmethanol kgcat–1 h–1 with a high methanol selectivity of ∼76% at 260 °C. The strategic integration of in situ synchrotron-based vacuum ultraviolet photoionization mass spectrometry (SVUV-PIMS), multimodal in situ/operando infrared spectroscopies, kinetic isotope experiments, and computational studies collectively demonstrate that the direct dissociation of C–O bond in CO2 generates *CO followed by subsequent hydrogenation to methanol via relay catalysis on adjacent Cu+–ZrOx and Cu0 dual sites, which subsequently promote the initial activation step of CO2 and the subsequent hydrogenation steps of *CO to methanol, respectively. We confirm that methanol synthesis follows a *CO-mediated mechanism on these sites, highlighting the origin of the excellent performance of self-designed Cu/a-ZrO2.",crossref
"Generalized parton distributions of valence, sea, and gluon components of the proton",https://www.sciencedirect.com/science/article/pii/S0370269326008014?dgcid=rss_sd_all,,ScienceDirect Publication: Physics Letters B,2026-09-12 00:00:00+00:00,10.1016/j.physletb.2026.140951,James P. Vary,,"Publication date: Available online 12 September 2026Source: Physics Letters BAuthor(s): Yiping Liu, Siqi Xu, Chandan Mondal, Xingbo Zhao, James P. Vary",rss_description
Complementary-Ligand Pair Strategy toward High-Performance Sub-Kelvin Magnetic Refrigerants,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c13704/5428952/Complementary-Ligand-Pair-Strategy-toward-High,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-12 00:00:00+00:00,10.1021/jacs.6c13704,Tao Liu,,"Abstract Adiabatic demagnetization refrigeration (ADR) provides a 3He-free approach to sub-Kelvin cooling, yet its efficiency is fundamentally limited by an intrinsic structural paradox in magnetic refrigerants: minimizing the magnetic ordering temperature (T0) and maximizing the magnetic entropy change (−ΔSm) typically impose mutually exclusive structural demands. To address this challenge, we propose a complementary-ligand pair strategy and synthesize three coordination polymers: GdC4O4F (1), GdSO4F(H2O) (2), and Gd2(oda)2F2(H2O)2 (3). Structural analysis reveals that pairing short fluoride bridges with diverse extended linkers (C4O42–, SO42–, and oda2–) modulates the framework dimensionality and topology, thereby regulating the magnetic connectivity of the Gd3+ centers. Magnetic susceptibility measurements further show that all three compounds exhibit weak net magnetic interactions. Ultralow-temperature heat capacity studies reveal that they all exhibit T0 values below 1 K while delivering −ΔSm significantly larger than that of the commercial refrigerant Gd3Ga5O12 (GGG). Specifically, compound 3 exhibits a T0 of 0.3 K, approaching the lowest value reported to date for Gd-based materials. Under quasi-adiabatic demagnetization experiments utilizing a 2 K heat sink, a pelletized sample of 3 achieves a record-low minimum temperature of 115 mK among reported Gd- and Eu-based refrigerants relevant to the 0.25–4 K regime. These findings demonstrate the complementary-ligand pair strategy as an effective approach for developing next-generation sub-Kelvin refrigerants.",crossref
An intelligent modeling and performance enhancement of AlGaAs/GaAs pin solar cells,https://www.sciencedirect.com/science/article/pii/S0306261926014558?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-12 00:00:00+00:00,10.1016/j.apenergy.2026.128799,Praveen Kumar Sahu,,,
Stringent climate policies and energy poverty: Evidence of spatial spillovers and challenges for a just transition,https://www.sciencedirect.com/science/article/pii/S0301421526005240?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-09-12 00:00:00+00:00,10.1016/j.enpol.2026.115590,Gissell Huaccha,,"Stringent climate policies (SCPs) are central to decarbonization, yet their distributive impacts on energy poverty (EP) and regional inequality remain contentious, especially under growing fragmentation and weaker policy coordination. This study investigates the impact of SCPs on EP in China, examining heterogeneity across policy instruments, mechanisms, and spatial contexts. Using more than 7000 subnational policies from 2007 to 2022, we construct a text-based SCP index and apply fixed-effects and spatial econometric models. The results show that SCPs are consistently associated with lower EP, with command-and-control instruments exhibiting particularly strong effects, partly through industrial upgrading. However, once spatial dependence is considered, the effects become more uneven: Spatial Durbin Models show that SCPs reduce EP within implementing provinces but increase EP pressure in neighbouring regions. Further evidence from polluting-firm entry suggests that stricter SCPs may discourage polluting activities locally while increasing their relative entry in nearby provinces, helping to explain the observed beggar-thy-neighbour pattern. Spatial effect decomposition shows that local gains are largely offset by cross-border spillovers, leading to a small and statistically insignificant total effect. We conclude that climate policy design should account for spatial externalities and regional burden sharing to ensure a just transition across regions.",openalex
"Does geopolitical risk shape green hydrogen innovation? Policy ecosystem, governance, energy poverty, and global heterogeneity in an age of fragmentation",https://www.sciencedirect.com/science/article/pii/S0301421526005331?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-09-12 00:00:00+00:00,10.1016/j.enpol.2026.115599,Brahim Bergougui,,"Whether geopolitical risk drives or impedes the clean energy transition is empirically contested. We examine the effect of country-specific geopolitical risk (GPR) on green hydrogen innovation using a balanced panel of 33 countries from 2000 to 2024, a multi-dimensional patent value outcome, and an instrumental variable strategy based on terrorism shocks. The results show that: (1) country-specific GPR is associated with substantially higher green hydrogen patent value, with the effect strongest on the market dimension of patent value; the response extends across all four hydrogen production pathways, but conditioning on carbon-market adoption reveals that without carbon pricing no pathway responds, while under carbon pricing the response concentrates almost exclusively in green hydrogen; (2) the effect varies across development status, energy-import dependence, and international cooperation, concentrating in Global South economies and absent among Advanced North economies that sit at a capacity ceiling; (3) threshold regressions on four conditioning variables reveal distinct non-linear moderating structures: governance amplifies the response monotonically, the policy ecosystem exhibits a critical-mass property with amplification concentrated above the upper threshold, human capital shows a pattern consistent with an interruption at intermediate endowments, and the response declines across the energy poverty distribution, turning negative among the six economies in our sample where deprivation is most severe. We report the human-capital and energy-poverty patterns as conditional regularities; the mechanisms behind them are not directly tested. These results provide an empirical foundation for designing hydrogen policies that internalize governance capacity, policy density, human-capital configuration, and the security of national energy provision.",openalex
Disentangling baryon stopping and neutron skin effects in heavy-ion collisions,https://www.sciencedirect.com/science/article/pii/S0370269326008002?dgcid=rss_sd_all,,ScienceDirect Publication: Physics Letters B,2026-09-12 00:00:00+00:00,10.1016/j.physletb.2026.140950,Volodymyr Vovchenko,,"Publication date: Available online 12 September 2026Source: Physics Letters BAuthor(s): Grégoire Pihan, Volodymyr Vovchenko",rss_description
Impact of local capacity investments in energy communities on national decarbonization pathways,https://www.sciencedirect.com/science/article/pii/S0306261926014704?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-12 00:00:00+00:00,10.1016/j.apenergy.2026.128814,Jean-Nicolas Louis,,"This paper investigates the impact of local capacity investments in energy communities on national decarbonization pathways. This study uses a long-term energy system model (POLES), enhanced by an energy system modeling framework (Backbone), to optimize the national transmission and distribution grids. This model is further enhanced to account for local capacity investments in energy communities. The results show that energy communities could accelerate the integration of renewables and alleviate distribution grid constraints by more closely aligning production and demand geographically. However, overly extensive integration of energy communities also has drawbacks: they alter the residual load that the main system must supply, but not uniformly. This means that the peak demand remains high, whereas demand could be divided by two during low-demand hours. This could lead to suboptimal use of nuclear plants, which are required to meet peak demand but must reduce their production, leading to lower revenues during midday hours. Moreover, the deployment of energy communities requires control and exchanges between power system actors, as large-scale integration of uncoordinated local investments results in higher capacity requirements, particularly for solar (+100%) and batteries (+130%). A moderate development of energy communities could nevertheless be cost-effective, especially if community members align their demand with the renewable energy production.",openalex
Ultrasound‐Driven Piezocatalytic Hydrogen Peroxide Generation and Applications,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71488,,Advanced Energy Materials,2026-09-12 00:00:00+00:00,10.1002/aenm.71488,Hyun‐Cheol Song,,"ABSTRACT While hydrogen peroxide (H 2 O 2 ) serves as a pivotal reagent across biomedical and environmental domains, its centralized production conflicts with the demand for on‐demand, spatially confined delivery. Ultrasound‐driven piezocatalysis directly converts mechanical energy into surface chemistry through piezoelectric polarization without electrodes or photons, enabling oxidant generation precisely where and when needed. Despite progress, the field lacks a unified framework connecting its mechanistic foundations, acoustic physics, and application potential. We systematically examine the two dominant mechanistic models; energy band theory and the screening charge effect, and discuss the H 2 O 2 pathway. The physical role of ultrasound is examined beyond its conventional treatment, distinguishing between pressure‐driven deformation and cavitation‐induced impulsive stress as distinct modes of energy transfer. Rather than a compilation of materials, we outline design strategies through which heterojunction engineering, geometric dimensionality, crystal structure modulation, and surface functionalization enhance charge separation and catalytic H 2 O 2 yield. Furthermore, we highlight applications ranging from cancer immunotherapy and implant infection control to environmental remediation. Crucially, its wireless and light‐free operation enables deployment in deep‐tissue and enclosed scenarios inaccessible to photocatalytic or electrochemical systems. Finally, this review establishes a clear framework for the rational design of next‐generation piezocatalysts.",crossref
Competing Charge Separation Pathways Govern Charge Generation in Organic Photovoltaic Blends: Insights From Transient Electron Spin Resonance,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71555,,Advanced Energy Materials,2026-09-12 00:00:00+00:00,10.1002/aenm.71555,Claudia E. Tait,,"ABSTRACT Understanding charge generation in organic photovoltaics remains a central challenge despite recent efficiency gains. Here, competing charge separation pathways in donor:acceptor blends are identified by directly probing photoinduced spin states using transient electron spin resonance (ESR) spectroscopy, enabling distinction between charge‐transfer states and separated charges. The results reveal that, across fullerene and non‐fullerene acceptor blends, charge generation proceeds via two pathways: a fast pathway forming separated charges on timescales faster than spin mixing, and a slower pathway mediated by spin‐polarized interfacial charge‐transfer (CT) states. Modeling of the time‐dependent evolution of spin polarization across blends and temperatures quantifies the relative contributions of these charge separation pathways and resolves subsequent charge dynamics, governed by a balance of dissociation, re‐encounter, and spin‐selective recombination via CT states. Analysis of CT‐state ESR spectra provides a link between charge separation dynamics and morphology by identifying interfacial donor:acceptor geometries associated with the slower charge separation pathway. The results show that higher‐performing blends, particularly PM6:Y6, are characterized by dominance of the faster charge separation pathway and dynamic interconversion between CT states and separated charges. These findings emphasize the importance of balancing fast charge separation with efficient re‐dissociation of CT states for achieving high performance in organic photovoltaic materials.",crossref
Advanced Energy Materials at 15: Advancing the Energy Transition From Fundamental Insights to Practical Technologies,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71564,,Advanced Energy Materials,2026-09-12 00:00:00+00:00,10.1002/aenm.71564,Jin‐Wook Lee,,"ABSTRACT This Special Issue commemorates the fifteenth anniversary of Advanced Energy Materials and reflects the evolution of energy materials research from fundamental discovery toward practical technologies. Assembled in conjunction with the 2025 Wiley Forum Spring Meeting, the collection brings together 28 Research Articles and 10 Reviews spanning photovoltaics and optoelectronics, electrochemical energy storage and conversion, flexible and distributed energy technologies, and data‐driven materials discovery. Collectively, these contributions demonstrate how advances in materials chemistry, defect and interface control, multiscale characterization, scalable manufacturing, and predictive computation are enabling more efficient, stable, and deployable energy systems. The breadth of the collection underscores the importance of interdisciplinary collaboration and of evaluating innovations under realistic technological constraints. The Special Issue is dedicated to the memory of Professor Taiho Park, whose scientific vision, leadership, and service left a lasting legacy in the field. Sincere appreciation is extended to all contributing authors, reviewers, and the editorial team whose efforts made this anniversary collection possible.",crossref
A Goldilocks‐Inspired Amphiphilic Additive Orchestrates Interfacial Microenvironment Homeostasis for Stable 1.2 Ah Zinc Pouch Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71566,,Advanced Energy Materials,2026-09-12 00:00:00+00:00,10.1002/aenm.71566,Hao Luo,,"ABSTRACT Multifunctional additives addressing zinc anode interfac ial instability face inherent trade‐offs among surface adsorption, solvation control, and pH buffering. Inspired by the “Goldilocks effect” of the clinical antihypertensive drug lisinopril (LNPL), we propose a biomimetic amphiphilic electrolyte additive strategy to achieve interfacial microenvironment homeostasis. Systematic investigations reveal that long‐term zinc stability is governed by a homeostatic balance among multiple competing interfacial regulatory processes, rather than maximizing each individual function independently. At the homeostatic equilibrium achieved with 1 mM, LNPL preferentially adsorbs on the zinc surface to suppress contact with H 2 O and SO 4 2− , adaptively buffers local pH fluctuations through reversible proton exchange, and simultaneously modulates the Zn 2+ solvation environment by reducing coordinated water. Furthermore, LNPL induces a ZnO/ZnS/organic‐rich hybrid SEI that suppresses side reactions, homogenizes Zn 2+ flux, and inhibits dendrite growth. Consequently, the Zn||Zn cell exhibits stable cycling for over 6600 h, and the Zn||Cu cell achieves an average coulombic efficiency of 99.85% over 3000 cycles. Meanwhile, the Zn||I 2 full cell achieves over 20 000 cycles with 98.3% capacity retention, while the pouch cell delivers 1.2 Ah with 84.6% retention after 200 cycles. This work establishes a Goldilocks‐inspired design principle for multifunctional electrolyte additives in aqueous metal batteries.",crossref
Biodegradable and Closed‐Loop Recyclable Hyaluronic Acid/Alginate Gel Electrolyte for Ultra‐Durable Zinc‐Iodine Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71558,,Advanced Energy Materials,2026-09-12 00:00:00+00:00,10.1002/aenm.71558,Jing Li,,"ABSTRACT Hydrogel electrolytes are promising candidates for flexible energy storage, yet most rely on petroleum‐derived polymers, raising significant sustainability and environmental concerns. Herein, we report a bio‐based, biodegradable, and closed‐loop recyclable hyaluronic acid (HA)/sodium alginate (SA) hydrogel electrolyte with zinc sulfate (denoted as ZHS) for zinc‐iodine batteries. Leveraging abundant hydrophilic groups (─OH, ─CONH─, and ─COOH) in these natural polysaccharides, ZHS simultaneously addresses the environmental burden of synthetic gels and the electrochemical challenges of Zn‐I 2 batteries. Competitive hydrogen bonding between HA/SA and H 2 O molecules, coupled with dynamic water redistribution along polymer chains, yields a uniform and robust dual‐network architecture. This network provides homogeneous pathways for rapid Zn 2+ transport and suppresses dendrite nucleation, while abundant polar adsorption sites immobilize polyiodides (I 3 − and I 5 − ) through ion‐dipole interactions, alleviating shuttle effects. Consequently, Zn||Zn symmetric cells cycle stably for over 2,600 h, and Zn||I 2 full cells achieve remarkable durability exceeding 35,000 cycles. Notably, the ZHS hydrogel demonstrates excellent biocompatibility and can be readily biodegraded under ambient conditions. Furthermore, cycled ZHS can be regenerated through simple aqueous dissolution and re‐casting, supporting stable operation for an additional 21,000 cycles. This work pioneers a sustainable pathway toward environmentally benign, high‐performance gel electrolytes for zinc‐iodine batteries.",crossref
Rigid Symmetric Aromatic Dithiourea Passivation with Strong Intrinsic Dipole for 21.72%‐Efficient SnO 2 ‐Based Inorganic Perovskite Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71574,,Advanced Energy Materials,2026-09-12 00:00:00+00:00,10.1002/aenm.71574,Wenhua Zhang,,"ABSTRACT CsPbI 3‐x Br x inorganic perovskite solar cells (IPSCs) exhibit excellent intrinsic thermal stability and optoelectronic properties, showing great potential for tandem and space photovoltaics. Nevertheless, iodide oxidation and migration induce undercoordinated Pb 2 + defects that act as non‐radiative recombination centers and deteriorate device performance. Herein, we rationally designed a rigid symmetric aromatic molecule, N,N''‐1,4‐phenylene bisthiourea (1,4‐PBTU), as an effective top‐surface passivator. Its strong intrinsic dipole stabilizes iodide ions against oxidation, while hydrogen bonding suppresses iodide migration. Dual thiourea moieties offer four coordination sites for robust multidentate chelation with undercoordinated Pb 2 + , greatly lowering defect density. The rigid backbone inhibits molecular migration and desorption for long‐term passivation. Furthermore, hydrophobic phenyl skeletons coupled with bisthiourea redox centers realize dual‐mode protection of the perovskite via physical isolation and chemical reduction. Consequently, the optimized SnO 2 ‐based CsPbI 3‐x Br x IPSCs deliver a champion efficiency of 21.72%, the highest value among SnO 2 ‐based counterparts to date. Unencapsulated devices retain over 95% of their initial efficiency after 1200 h under N 2 , and still maintain above 90% after 800 h at 65°C. Impressively, 1,4‐PBTU also exhibits superior performance to traditional organic ammonium passivators. This work offers a universal guideline for designing rigid conjugated polydentate passivators with strong intrinsic dipoles.",crossref
Ni/Mg‐Doped Ceria Interface Enhances Concentrated Solar‐Driven CO 2 Reduction With CH 4,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71573,,Advanced Energy Materials,2026-09-12 00:00:00+00:00,10.1002/aenm.71573,Ying Zhou,,"ABSTRACT Concentrated‐solar catalytic conversion of carbon dioxide (CO 2 ) offers a promising route to utilize greenhouse gases via renewable energy. Dry reforming of methane (DRM) is particularly attractive, converting both CO 2 and methane (CH 4 ) into valuable syngas (CO and H 2 ). However, its efficiency is limited by catalysts that cannot effectively couple light‐induced interfacial excitation with the activation of both reactants. Herein, we report a Ni catalyst supported on Mg‐doped ceria (NCM) that constructs a light‐responsive Ni/Mg‐Ce interface for concentrated‐solar catalysis. Mg incorporation contracts the CeO 2 lattice, narrows the band gap, promotes interfacial charge transfer, and stabilizes Ni species. In situ near‐ambient pressure X‐ray photoelectron spectroscopy （NAP‐XPS） and CO‐probe diffuse reflectance infrared Fourier transform spectroscopy (DRIFTS) reveal that Mg doping enables light‐induced interfacial electronic redistribution. Experiments and theoretical calculations collectively elucidate that Mg‐induced interfacial tuning governs the kinetic process via electron‐coupled proton transfer under light irradiation during CO 2 reduction coupled with CH 4 dehydrogenation. Under concentrated‐solar catalysis, the NCM catalyst delivers H 2 and CO production rates of 44.3 and 51.7 mol g Ni −1 h −1 , respectively, along with a light‐to‐chemical energy efficiency of 8.5% and stable operation over 100 h. This work reveals the critical role of dopant‐engineered interfacial effects in driving the synergistic activation of CO 2 and CH 4 under concentrated‐solar catalysis, providing new insights into CO 2 conversion in artificial photosynthesis.",crossref
Fused Triphenylamine‐Terminated Self‐Assembled Hole‐Transporting Monolayers for Perovskite Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71589,,Advanced Energy Materials,2026-09-12 00:00:00+00:00,10.1002/aenm.71589,Yong Ding,,"ABSTRACT Conventional self‐assembled hole‐transporting monolayers (SAMs) in perovskite solar cells (PSCs) suffer molecular aggregation, uneven coverage on rough FTO substrates, and insufficient interfacial defect passivation. The design and application of novel SAMs have become an important approach to enhancing device efficiency and stability. Herein, two asymmetric π‐extended SAMs, named T‐4PACz and FT‐4PACz, based on 4PACz skeleton with a triphenylamine terminal, were designed. FT‐4PACz, featuring a fused triphenylamine terminal, suppresses aggregation via moderate π–π stacking and adopts a parallel orientation on FTO, enhancing interfacial bonding and shortening carrier transport paths. Its exposed central nitrogen lone‐pair electrons strongly coordinate with Pb 2+ , passivating defects and regulating perovskite crystallization into dense, pinhole‐free films. Optimized HOMO alignment further reduces the hole‐injection barrier. Consequently, the champion inverted PSCs based on FT‐4PACz achieve a power conversion efficiency of 26.76%, significantly outperforming those based on T‐4PACz (25.09%) and 4PACz (24.28%). The devices retain >90% of their initial efficiency after 1020 h at 85 °C in N 2 . This work provides a rational molecular design strategy for high‐performance, stable SAMs for PSCs.",crossref
Self‐Sustaining Water–Electricity Co‐Supply Via a Wirtz‐Pump‐Driven Triboelectric Nanogenerator,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71578,,Advanced Energy Materials,2026-09-12 00:00:00+00:00,10.1002/aenm.71578,Zhong Lin Wang,,"ABSTRACT Simultaneously securing clean water and reliable electricity remains a formidable global challenge, particularly in infrastructure‐deficient off‐grid regions. However, existing co‐supply strategies are hindered by decoupled operating mechanisms and limited energy density. Here, we present a Wirtz‐pump‐driven triboelectric nanogenerator (WP‐TENG) that enables both water conveyance and electricity generation within a self‐sustaining platform. Powered by ambient water flow, the Wirtz pump leverages the air‐lock effect to lift fluid as segmented liquid columns, thereby inducing periodic liquid–solid triboelectrification along the pipe wall. Crucially, the electrical output is boosted due to the dynamic evolution of the interfacial electric double layers within the inner–outer electrode configuration. Through systematic parameter optimization and modular integration, the WP‐TENG achieves a volumetric flow rate of 200 mL·min −1 and a hydraulic head of 0.82 m, while delivering peak outputs of 920 V and 940 µA, exceeding those of reported liquid–solid TENGs under comparable conditions. Moreover, the platform powers an electrochemical disinfection module, enabling sustained 5‐log microbial inactivation within 10 min during prolonged operation. This work establishes a self‐sustaining platform for decentralized water–electricity co‐supply and offers a scalable route toward water–energy resilience in resource‐constrained environments.",crossref
