title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Polarization takes on the superjunction challenge,https://www.nature.com/articles/s41928-026-01687-0,Nature Electronics,2026-09-14 00:00:00 UTC,2026-09-14 00:00:00+00:00,10.1038/s41928-026-01687-0,Robert J. Kaplar,"By using a superjunction that is capable of effectively distributing electric fields, gallium nitride high-electron-mobility transistors can be created that push the average breakdown field towards the theoretical limit.",rss_nature,0
A spiking neural network-in-logic architecture based on reconfigurable molybdenum disulfide dual-gate transistors with ferroelectric gating,https://www.nature.com/articles/s41928-026-01706-0,Nature Electronics,2026-09-14 00:00:00 UTC,2026-09-14 00:00:00+00:00,10.1038/s41928-026-01706-0,Kah-Wee Ang,"Efficient processing of high-dimensional perceptual data is a challenge in modern electronics, as neuromorphic systems typically process all input features indiscriminately, leading to excessive neuronal activation and high energy consumption. A key issue is the lack of a hardware mechanism to suppress task-irrelevant information at the front-end before neuromorphic computation and preserve reconfigurability. Here we report a spiking neural network-in-logic computing platform in which the front-end logic and spiking neural networks are co-designed to perform task-directed input selection at the hardware level before spike generation, thereby reducing unnecessary neuronal activation. To implement this, we develop reconfigurable field-effect transistors based on dual-gate molybdenum disulfide devices incorporating a ferroelectric hafnium zirconium oxide layer. These transistors support logic, synaptic and neuronal primitives within a unified device platform. The reconfigurable transistors, which are fabricated using back-end-of-line-compatible processes, are organized into reconfigurable tiles whose roles can be reassigned across tasks, allowing logic-driven input selection to reshape the effective scale of downstream spiking neural networks. The computing architecture is validated using the Modified National Institute of Standards and Technology and Street View House Numbers benchmarks, and its system-level energy scaling with task-dependent input complexity is evaluated using real-world multitask inference. Reconfigurable dual-gate ferroelectric transistors that exhibit logic, neuronal and synapse functionalities can provide logic-based spatial pruning of inputs for a spiking neural network, reducing unnecessary neuronal activation and improving energy efficiency.",openalex,0
Demonstration of on-chip all-optical switching of magnetization in integrated photonics,https://www.nature.com/articles/s41565-026-02281-3,Nature Nanotechnology,2026-09-14 00:00:00 UTC,2026-09-14 00:00:00+00:00,10.1038/s41565-026-02281-3,Bert Koopmans,"Ultrafast all-optical switching of magnetization holds great promise for next-generation spintronic memory and hybrid spintronic-photonic systems. However, most implementations so far have relied on bulky free-space optical setups, limiting scalability and practical integration. Here, as a critical step towards integrated applications, we demonstrate the single-pulse all-optical switching of magnetization within a silicon nitride photonic integrated circuit. Using trains of femtosecond laser pulses guided through on-chip waveguides, we achieve deterministic toggle switching in a submicrometre out-of-plane Co/Gd Hall cross patterned directly atop the photonic waveguide. Electrical read-out via the anomalous Hall effect reveals a switching contrast of up to 90% for 500-nm-wide devices. In larger Hall crosses, the contrast decreases and switching becomes stochastic, consistent with spatially non-uniform optical absorption as confirmed by finite-element simulations. This behaviour is hypothetically attributed to domain-wall relaxation and thermally assisted (de)pinning processes within partially switched regions. Our results highlight the critical role of device scaling in achieving robust on-chip all-optical switching of magnetization and establish a foundation for ultrafast, energy-efficient and fully integrated spintronic-photonic platforms.",semanticscholar,0
"Single-gate, multipartite entanglement on a room-temperature quantum register",https://www.nature.com/articles/s41565-026-02254-6,Nature Nanotechnology,2026-09-14 00:00:00 UTC,2026-09-14 00:00:00+00:00,10.1038/s41565-026-02254-6,Lee C. Bassett,"Abstract
                  Multipartite entanglement is an essential aspect of quantum systems, needed to execute quantum algorithms, implement error correction and achieve quantum-enhanced sensing. In solid-state quantum registers such as nitrogen-vacancy centres in diamond, entangled states are typically created using sequential, pairwise gates between the central electron and individual nuclear qubits. This sequential approach is slow and suffers from crosstalk errors. Here we demonstrate a parallelized multi-qubit entangling gate to generate a four-qubit Greenberger–Horne–Zeilinger state using a room-temperature nitrogen-vacancy centre in only 14.8 μs—ten times faster than that using sequences of two-qubit gates and close to the fundamental limit set by the hyperfine coupling frequencies. Parallel three-qubit gates are also realized with all-nuclear-qubit subsets. The entangled states are verified by measuring multiple quantum coherences. The four-qubit parallel gate has a fidelity of 0.92(4), whereas the sequential four-qubit gate fidelity is only 0.69(3). The approach is generalizable to other solid-state platforms, and it lays the foundation for scalable generation and control of entanglement in practical devices.",crossref,0
High-resolution intrinsically stretchable quantum-dot displays through thermally assisted intaglio transfer printing,https://www.nature.com/articles/s41565-026-02272-4,Nature Nanotechnology,2026-09-14 00:00:00 UTC,2026-09-14 00:00:00+00:00,10.1038/s41565-026-02272-4,Moon Kee Choi,"Intrinsically stretchable light-emitting devices are promising for wearable displays, soft robotics and skin-mounted optoelectronics but are limited by the trade-off between mechanical softness, charge injection and pixel definition. Stretchable quantum-dot emissive layers offer narrow, colour-tunable emission from quantum-confined nanocrystals, yet elastomeric matrices introduce insulating barriers and viscoelastic deformation that compromise efficiency and high-resolution patterning. Here we report ligand engineering at the interface and thermally assisted intaglio film transfer printing (LIFT), a strategy for high-definition intrinsically stretchable quantum-dot light-emitting diodes. Selective replacement of the polymer-rich surface of quantum-dot nanocomposites with polar short-chain ligands forms a nanoscale interfacial region that lowers the hole-injection barrier while preserving bulk mechanical compliance. Thermal assistance concentrates strain at pattern boundaries, allowing clean cleavage of soft emissive films into high-fidelity pixel arrays. The devices achieve external quantum efficiencies of up to 23.9% in conventional architectures and fully stretchable QLEDs with a luminance of 53,300 cd m⁻2, an external quantum efficiency of 8.0% and stretchability beyond 65%. The method further produces arrays up to 16,000 pixels per inch and stretchable 12 × 12 multicolour passive-matrix displays.",pubmed,0
Stretchable quantum dot displays achieve high definition,https://www.nature.com/articles/s41565-026-02278-y,Nature Nanotechnology,2026-09-14 00:00:00 UTC,2026-09-14 00:00:00+00:00,10.1038/s41565-026-02278-y,Feng Wang,"Thermally assisted intaglio transfer printing and interfacial ligand engineering turn quantum dots into stretchable, ultrabright and high-definition displays.",rss_nature,0
Excitons driving spin dynamics in CrSBr,https://www.nature.com/articles/s41563-026-02730-3,Nature Materials,2026-09-14 00:00:00 UTC,2026-09-14 00:00:00+00:00,10.1038/s41563-026-02730-3,Roland K. Kawakami,"Photoexcited excitons in the two-dimensional antiferromagnet CrSBr are found to act as a source of spin torque, driving nonlinear magnon dynamics through phase-coherent energy exchange that persists well beyond the optical pulse.",rss_nature,0
CRISPR crops are coming to Europe — why bolder would be better,https://www.nature.com/articles/d41586-026-02848-z,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02848-z,Nico De Storme,"For farmers and consumers to reap the benefits, guidelines for farming gene-edited plants must be implemented with careful thought.",rss_nature,0
Author Correction: Erythropoietin receptor on cDC1s dictates immune tolerance,https://www.nature.com/articles/s41586-026-11137-8,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41586-026-11137-8,Edgar G. Engleman,,,0
Anti-Markovnikov alkene hydroalkylation via iron photocatalysis,https://www.nature.com/articles/s41929-026-01600-0,Nature Catalysis,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41929-026-01600-0,Julian G. West,"Abstract
                  
                    Hydroalkylation provides a direct approach to C(
                    sp
                    3
                    )–C(
                    sp
                    3
                    ) bond formation from abundant alkenes, yet general methods for linear-selective hydroalkylation remain limited, particularly for simple alkyl groups such as methyl and ethyl. Here we introduce traceless radical polarity reversal, in which a removable electron-withdrawing group promotes radical alkene addition and is subsequently deleted in situ under the reaction conditions. Using a visible-light-promoted iron-and-thiol dual-catalytic system, this strategy enables hydroalkylation reactions that were previously difficult to access, including hydromethylation, hydroethylation and hydrocyclobutylation, with high linear selectivity from simple malonic acids. The method also provides direct access to
                    gem
                    -monofluoroalkyl and
                    gem
                    -difluoroalkyl motifs from fluorinated malonic acids and enables efficient synthesis of bioactive targets, including a GPR119 agonist. Preliminary mechanistic studies support a dual-catalytic radical pathway involving visible-light-induced homolysis and hydrogen-atom transfer processes.",crossref,0
Global inequality panel is a chance for research to change lives,https://www.nature.com/articles/d41586-026-02885-8,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02885-8,,The scientific panel is welcomed. It must now invite all interested researchers to participate.,rss_nature,0
Why the NIH must resist the metrics trap,https://www.nature.com/articles/d41586-026-02906-6,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02906-6,Kirsten K. Davison,Letter to the Editor,nature_html,0
Make AI traceable before it shapes global climate assessments,https://www.nature.com/articles/d41586-026-02905-7,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02905-7,Carlos Garcia-Soto,Letter to the Editor,nature_html,0
The geometric genius of René Descartes,https://www.nature.com/articles/d41586-026-02723-x,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02723-x,,"The achievements of a visionary mathematician, and a trip to the National Air and Space Museum in Washington DC, in this week’s pick from the Nature archive.",rss_nature,0
A wake-up call: diversify global research funding,https://www.nature.com/articles/d41586-026-02904-8,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02904-8,Shiyu Wang,Letter to the Editor,nature_html,0
Quality control of glycogen through direct ubiquitylation by RNF213,https://www.nature.com/articles/s41586-026-11139-6,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41586-026-11139-6,Felix Randow,"Quality control of biomolecules is vital for organismal health. While DNA repair and protein quality control are well understood, how cells monitor other important biomolecules such as glycogen remains ill-defined. The accumulation of aberrant, poorly branched glycogen into insoluble polyglucosan bodies causes severe disease1,2. Here, we discover autophagy of ubiquitylated aberrant glycogen as a previously unrecognized quality control mechanism safeguarding the brain from polyglucosan buildup. This mechanism depends on the E3 ubiquitin ligase RNF213. Mice lacking ligase activity in RNF213 accumulate polyglucosan in cerebellum, pons, and hippocampus. Using cells engineered to produce polyglucosan, we show that RNF213 selectively ubiquitylates abnormal glycogen. Cryo-EM analysis of RNF213 bound to glycogen-derived maltoheptaose revealed its CBM20 domain binds linear oligosaccharides. Disrupting carbohydrate binding results in gain of E3 ligase activity towards physiological glycogen, indicating the CBM20 domain limits RNF213 activity towards physiological glycogen. Epistasis analysis places RNF213 upstream of LUBAC, suggesting a hierarchical network of multiple E3 ligases surveying glycogen quality. Ubiquitylated polyglucosan recruits the autophagy receptors SQSTM1, TAX1BP1, and optineurin, thereby triggering uptake into autophagosomes. These findings identify RNF213 as a quality control factor preventing polyglucosan accumulation in astrocytes through direct ubiquitylation of polyglucosan, revealing an essential role for non-protein ubiquitylation in glycogen quality control.",nature_html,0
Underground hydrogen could spur a green-energy revolution — if companies can find it,https://www.nature.com/articles/d41586-026-02850-5,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02850-5,James Mitchell Crow,Firms are racing to drill for hydrogen in hopes of finding a dirt-cheap green-energy source.,rss_nature,0
Cities and countryside are intimately linked — green initiatives must recognize that,https://www.nature.com/articles/d41586-026-02853-2,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02853-2,Xinxin Huang,Urban areas depend on resources from the land that surrounds them. Managing regions in their entirety is the best way to avoid rural decline.,rss_nature,0
Why Nepal floods resulted in a disaster even after satellites spotted danger,https://www.nature.com/articles/d41586-026-02907-5,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02907-5,Rajeev Bhattarai,Letter to the Editor,nature_html,0
‘Stomach bugs’ send protective immune cells rushing from gut to brain,https://www.nature.com/articles/d41586-026-02891-w,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02891-w,Gemma Conroy,Voyaging gut-derived immune cells ‘remember’ past stomach infections in mice.,nature_html,0
Daily briefing: Reading for pleasure linked to big brain benefits,https://www.nature.com/articles/d41586-026-02924-4,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02924-4,Flora Graham,"Evidence that reading for fun is related to structural brain changes, improved mental health and reduced risk of cognitive decline. Plus, go prospecting for clean-burning hydrogen gas underground and discover the oldest galaxy ever seen.",rss_nature,0
Monolithic 3D integration of atomic-layer-deposited oxide semiconductors on 200-mm silicon wafers,https://www.nature.com/articles/s41565-026-02276-0,Nature Nanotechnology,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41565-026-02276-0,Peide D. Ye,"Monolithic 3D (M3D) integration offers a pathway to overcome the scaling limits of conventional silicon complementary metal-oxide-semiconductor technology by extending dense vertical stacking of multifunctional logic and memory devices. Here we demonstrate wafer-scale M3D integration of three tiers of atomic-layer-deposited indium oxide (InOx)-based devices (>100,000 fabricated), including ferroelectric, enhancement-mode and depletion-mode field-effect transistors, on 200-mm silicon wafers. We achieve threshold voltage standard deviations as low as 0.04 V, average electron mobilities of up to 91.6 cm2 V-1 s-1 and fully functional cross-tier circuits. A four-tier 3D computing-in-memory accelerator targeting large-language-model workloads is developed using a custom InOx process design kit, delivering 1.4× to 2.9× speed-up and comparable energy-delay product improvements over 2D baselines. These results establish atomic-layer-deposited InOx M3D integration as a scalable and complementary metal-oxide-semiconductor-compatible platform for next-generation artificial intelligence hardware and advanced electronics.",pubmed,0
Smart energy must address enshittification risks,https://www.nature.com/articles/s41560-026-02138-y,Nature Energy,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41560-026-02138-y,Michael Fell,,,0
A 250-kilowatt system for co-production of hydrogen and fresh water from seawater,https://www.nature.com/articles/s41560-026-02130-6,Nature Energy,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41560-026-02130-6,Dehui Deng,"Given its abundance, seawater is an attractive feedstock for hydrogen production, but direct electrolysis is hindered by side reactions and corrosion. Here the authors couple alkaline electrolysis with low-temperature desalination, using waste electrolyser heat to distil seawater into a fresh water feed, enabling stable, scalable performance.",rss_nature,0
Exploring hydrogen pipeline costs by considering regional geographical and political characteristics,https://www.nature.com/articles/s41560-026-02141-3,Nature Energy,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41560-026-02141-3,Russell McKenna,"Abstract
                  Transporting hydrogen using pipelines is becoming increasingly relevant in the energy system, yet current cost estimates typically rely on simplistic approaches that overlook region-specific characteristics, leading to potential miscalculation of costs. Here we examine hydrogen pipeline costs by incorporating regional geographical factors, such as land use, topography and existing infrastructure, together with political-economic factors represented through country-specific weighted average costs of capital. Using a geographic information system-based model, we demonstrate that the regional levelized cost of transportation can vary by up to a factor of three. Comparing our approach with conventional ones based on uniform detour factors in an existing European energy system analysis framework shows substantial deviations in trade flows and highlights the relevance of this work. We provide cost and route data for 4,900 potential global pipeline routes. Our findings yield insights for further research and stakeholders when assessing the economic viability of hydrogen as a competitive energy carrier.",crossref,0
Boosting water evaporation with clever surface design,https://www.nature.com/articles/s41893-026-01843-6,Nature Sustainability,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41893-026-01843-6,Swee Ching Tan,"Efficient evaporation is crucial for solar-powered water purification, resource recovery and energy utilization, yet boosting evaporation without using more energy remains challenging. Here, a smart surface on which water binds weakly, thereby enabling rapid solar evaporation, makes clean, sustainable water production more efficient.",rss_nature,0
Accelerating water desorption at heterostructure interfaces for high-rate solar evaporation,https://www.nature.com/articles/s41893-026-01934-4,Nature Sustainability,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41893-026-01934-4,Dewei Chu,Solar interfacial evaporation is a promising solution for water purification. Here this work addresses the bottleneck of slow kinetics of water molecule desorption by constructing a dual-phase heterostructure that achieves a superior evaporation rate with excellent durability.,rss_nature,0
In situ monitoring of channel swelling in organic electrochemical transistors using a laser Doppler vibrometer,https://www.nature.com/articles/s41928-026-01708-y,Nature Electronics,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41928-026-01708-y,Wei Huang,"A platform based on a laser Doppler vibrometer can be used to monitor channel swelling of organic electrochemical transistors with a lateral resolution of 3 µm, a vertical resolution of 0.6 nm and a temporal resolution of below 0.1 ms.",rss_nature,0
A unified distillation and electrolysis system,https://www.nature.com/articles/s41560-026-02136-0,Nature Energy,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41560-026-02136-0,Jonathan G. Love,"Seawater is an attractive feedstock for hydrogen production that overcomes community concerns about fresh water; however, electrolysis of seawater remains challenging. Now, a coupled alkaline water electrolysis and vacuum distillation in a unified process overcomes those challenges by using waste heat to treat seawater, enabling 250 kW-scale efficient co-production of hydrogen and fresh water.",rss_nature,0
Identification of broadly tumour-reactive γδ TCRs from multiple myeloma,https://www.nature.com/articles/s41586-026-11055-9,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11055-9,Tak W. Mak,"γδ T cells are becoming increasingly appreciated for their antitumour capacity and role in mediating responses to immune checkpoint blockade1-3. Unlike classical αβ T cells, the degree to which γδ T cells rely on their T cell receptors (TCRs) to induce antitumour responses remains unclear. The challenge of distinguishing γδ T cells with tumour-reactive TCRs from bystander γδ T cells limits our understanding of tumour-reactive γδ T cell biology and the translation of their TCRs into immunotherapeutics. Here we present PreGame, a machine-learning algorithm capable of identifying tumour-reactive γδ T cells from single-cell CITE sequencing data. We use PreGame to identify tumour-reactive γδ T cells from patients with multiple myeloma or other solid cancers, and confirm the specificity of their TCRs to tumour cells. Clinically, we demonstrate that expansion of tumour-reactive γδ T cells is an early biomarker of response in patients with multiple myeloma receiving combination therapy with belantamab mafodotin. We also identify a γδ TCR epitope in the ubiquitously expressed HLA-C protein and a logic gate that enables tumour immunosurveillance. Thus, PreGame is a versatile tool that can accelerate our understanding of γδ T cell biology and facilitate the translation of γδ TCRs into universal therapeutics.",semanticscholar,0
Mutational constraints on RSV F and its neutralization by antibodies,https://www.nature.com/articles/s41586-026-11030-4,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11030-4,Jesse D. Bloom,"Abstract
                  
                    New antibodies targeting the F protein of respiratory syncytial virus (RSV) have substantially reduced infant hospitalizations
                    1
                    . However, viral resistance is a concern: one antibody failed clinical trials because of a resistant strain
                    2
                    , and sporadic resistance mutations to the most widely used antibody (nirsevimab) have been identified
                    3–6
                    . Here we define how RSV F mutations affect antibody neutralization. We first provide a biophysical model of how the buffering of bivalent IgG binding combines with the lower Fab potency of nirsevimab to subtype B to make resistance to this antibody more common in subtype B than A strains. We then perform pseudovirus deep mutational scanning to safely measure how nearly all mutations to F affect its cell entry function and neutralization by IgG and Fab forms of nirsevimab, clesrovimab and several other key antibodies. We use these measurements to enable real-time surveillance of RSV sequences for antibody resistance, and show that resistant strains have arisen sporadically but are at present rare. Overall, our work shows how Fab potency and epitope specificity combine to determine how viral mutations affect antibody neutralization, enables monitoring for natural RSV strains resistant to antibodies of public-health importance, and can help guide development of future antibodies with resilience to viral escape.",crossref,0
Evolution and heterogeneity of lethal metastatic bladder cancer subtypes,https://www.nature.com/articles/s41586-026-11035-z,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11035-z,Gavin Ha,"Histological variation is a prognostic feature of metastatic urothelial cancer1–3, but its evolutionary trajectory remains poorly defined. We developed a metastatic bladder cancer rapid autopsy programme enriched in histological subtypes4 to profile individuals with terminal disease. Here by reconstructing the evolutionary histories of patient tumours, we show that metastasis-to-metastasis seeding is the dominant pattern of cancer spread and that increased polyclonal migration predicts poor prognosis. The burden, heterogeneity and timing of genomic alterations differ markedly among histological subtypes. Plasmacytoid and neuroendocrine variants develop early driver alterations associated with shorter survival. Mutational signature analyses and experimental models demonstrated that plasmacytoid tumours uniquely use the Fanconi anaemia pathway to mitigate chemotherapy-induced genomic scarring. Single-nucleus profiling revealed mixed cell states in histological subtypes and an association between transcriptional heterogeneity and patient survival. Characterization of the tumour microenvironment uncovered distinct immune states across subtypes, with plasmacytoid tumours exhibiting immune-inflamed profiles, whereas squamous tumours are predominantly immunosuppressive. Last, we demonstrate that post-mortem cell-free DNA captures genomic and transcriptional heterogeneity of the subtypes, which provides a potential strategy for noninvasive assessment of tumour identity and aggressiveness. Our results provide new insights into how tumour heterogeneity shapes the evolutionary history of disease progression in bladder cancer histological subtypes. A rapid autopsy programme provides valuable resources to enable detailed molecular and genetic analyses of the temporal evolution of aggressive histological subtypes and therapy resistance in metastatic bladder cancer.",openalex,0
Is it safe to use consumer wearable devices for research?,https://www.nature.com/articles/d41586-026-02671-6,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/d41586-026-02671-6,Virginia Gewin,"Wearable technology is a boon for studying health behaviours, but it comes with some thorny ethical concerns, says researcher Wuyoh Sui.",rss_nature,0
Topographic structure and function of locus coeruleus noradrenaline neurons,https://www.nature.com/articles/s41586-026-11026-0,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11026-0,Jeremiah Y. Cohen,"Abstract
                  
                    Noradrenaline (also known as norepinephrine) is released throughout most of the central nervous system by neurons in the locus coeruleus
                    1–4
                    . Here we identified a relationship between the morphologies, gene expression and activity of noradrenergic neurons in locus coeruleus in mice. Axonal projections of individual neurons were extensive but largely confined to subsets of brain regions. Axonal projections and graded gene expression correlated with locations of cell bodies in locus coeruleus. In a behavioural task requiring continuous learning from actions, dorsal locus coeruleus neurons projecting to isocortex were activated when mice switched choices and by reward-prediction-error signals that drive learning. Background activity of neurons in ventral locus coeruleus was higher when mice ignored stimuli indicating potential reward availability. These observations reveal a topographically organized structure and function of a neurotransmitter system and show that it contains learning signals for flexible behaviour.",crossref,0
