title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Extreme mass-independent fractionation of mercury isotopes driven by atmospheric plasma-induced chemical process,https://www.nature.com/articles/s41467-026-75079-5,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Zhenli Zhu,"Mass-independent fractionation (MIF) of mercury (Hg) provides a powerful tracer for reconstructing Hg cycling in the Earth system. Although generally attributed to photochemistry, many natural isotope signatures remain inconsistent with the established mechanisms. Here, we present experimental evidence that atmospheric plasma-induced reduction produces odd Hg-MIF with magnitudes and patterns distinct from photochemical processes. Plasma reactions yielded far larger odd-MIF signatures than photoreduction, with Δ199Hg spanning −78‰ to +28‰, the most negative Hg-MIF across all Hg-reduction experiments. The sign of Hg-MIF reverses with solution pH, yielding strongly negative Hg-MIF at pH ≥ 3.0 but positive Hg-MIF at pH ≤ 2.0. This reversal arises from competition between plasma-generated species, where solvated electrons drive negative magnetic isotope effects (MIE) at higher pH, while hydrogen radicals produce positive MIE at low pH. These findings reveal plasma chemistry as a fundamental but previously overlooked driver of Hg isotope fractionation. Given the ubiquity of natural plasmas such as lightning and aurora, plasma processes need to be integrated into models of Hg cycling in Earth’s atmosphere and surface environments.",nature_html,0
Cellular replisomes are powered by flex-fuel motors for unwinding DNA,https://www.nature.com/articles/s41467-026-73652-6,Biological sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,James M. Berger,"DNA replication relies on hexameric, ring-shaped helicases to unwind parental DNA for supporting fork progression over tens of thousands of base pairs. Oddly, biochemical studies have suggested that, on their own, replicative helicases are rather limited motors that struggle to couple rapid movement to nucleotide turnover (typically believed to be solely ATP). Here, single-molecule studies reveal that when properly loaded, the Escherichia coli (E. coli) replicative helicase, DnaB, is a tremendously fast single-stranded DNA translocase that moves up to three times more rapidly than the replisome (3 knt/s). Translocation is highly processive, resistant to pulling force/high salt, and can displace short, 3’-tailed DNA duplexes without apparent changes in speed. Surprisingly, we find that the loader for DnaB, DnaC, can use any rNTP or dATP for depositing DnaB onto ssDNA and that the helicase itself also must hydrolyze nucleotide for stable loading. DnaB translocation also turns out to be supported by any r/dNTP, a property shown to extend to the eukaryotic CMG replicative helicase. Overall, the DNA unwinding engines that support cellular replisomes are highly indiscriminate of their fuel source, a feature that may be of utility during times when cells encounter nucleotide pool stress but have committed to DNA synthesis.",nature_html,0
Replication-independent eviction of the histone variant H2B.8 reveals chromatin reprogramming during seed imbibition,https://www.nature.com/articles/s41467-026-74230-6,Biological sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Aline V. Probst,"The transition from seed to seedling involves major changes in nuclear organization and gene expression, yet the extent to which this developmental transition requires chromatin reprogramming remains largely unexplored. Here, we report that Arabidopsis dry seed embryos accumulate the histone variant H2B.8, which contributes to higher-order chromatin organization by forming spatial clusters that structure the 3D nuclear space. H2B.8 predominantly assembles into heterotypic nucleosomes, is enriched at euchromatic transposons and lowly expressed genes and, during imbibition, modulates the transcriptional activation of a subset of these genes. Water uptake triggers a decrease in H2B.8 transcripts and the eviction of the H2B.8 variant from chromatin, in a process that operates independently of DNA replication but requires de novo transcription. Histone eviction is not restricted to H2B.8, as imbibition also induces turnover of the H3.3 histone variant and therefore initiates a replication-independent chromatin reprogramming process. These findings highlight a fundamental mechanism of epigenetic regulation during early plant development.",nature_html,0
Complete enzyme clustering enhances coenzyme Q biosynthesis via substrate channeling,https://www.nature.com/articles/s41467-026-74806-2,Biological sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Eugene I. Shakhnovich,"Metabolons - transient assemblies of sequential metabolic enzymes - facilitate the reactions of multi-step metabolic pathways, yet, how they mechanistically bolster metabolic flux remains unknown. Here, we investigate the molecular determinants of metabolon formation in coenzyme Q (CoQ) biosynthesis using coarse-grained molecular dynamics simulations and biochemical experiments. We show that the COQ metabolon forms at the critical region of a phase transition, where both metabolon clustering and metabolic flux exhibit coordinated sigmoidal responses to changes in protein-protein interaction strength. These complete metabolons enable substrate channeling between sequential enzymes, leading to a crucial enhancement of CoQ production efficiency. Selectively disrupting protein-protein interactions and randomly shuffling the interaction network demonstrate that protein-proximity rather than a defined spatial organization of the metabolon clusters is imperative for substrate channeling. Grounded in both experiments and simulations, these findings provide a framework for understanding the organization and function of metabolons across diverse metabolic pathways.",nature_html,0
53BP1-independent Shieldin-BRCA1 antagonism at replication-coupled double-strand breaks,https://www.nature.com/articles/s41467-026-74867-3,Biological sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,An-Yong Xie,"BRCA1-deficient tumors are hypersensitive to PARP inhibitors (PARPi) due to impaired homologous recombination (HR). The 53BP1-Shieldin complex inhibits end resection at replication-independent DNA double-strand breaks (DSBs), promoting PARPi sensitivity in BRCA1-deficient cells. However, its role in replication-coupled DSBs is less clear. Here, we show that loss of Shld2 or Shld3, but not 53bp1, confers PARPi resistance in mouse embryonic stem cells lacking a functional BRCA1 BRCT domain. Unlike 53bp1 loss, deletion of Shld2 or Shld3 partially restores HR at replication-coupled DSBs, reduces BRCA1-linked insertion/deletion signatures, and promotes RAD51 loading. This 53BP1-independent function requires the CST complex and counteracts residual BRCA1 coiled-coil domain activity in RAD51 loading. Shld2 loss also confers PARPi resistance in Bard1-null cells retaining residual BRCA1, but not in cells expressing RING-less BRCA1 with degraded BARD1. These findings identify a 53BP1-independent function for Shieldin in sustaining HR deficiency in BRCA1-deficient cells, providing new mechanistic insights into PARPi resistance.",nature_html,0
Nos1 neurons in the paraventricular hypothalamic area modulate lipid metabolism via the sympathetic nervous system in male mice,https://www.nature.com/articles/s41467-026-74362-9,Biological sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Yasuhiko Minokoshi,"The selection of the appropriate energy substrate under different physiological conditions is a key aspect of the energy metabolism homeostasis. We here show that Nos1 (nitric oxide synthase 1)-expressing cells in the paraventricular hypothalamic nucleus (PVH) serve as a pivotal node for controlling whole-body fat consumption in male mice. Nos1 neurons account for ~30% of PVH neurons that convey signals via polysynaptic pathways to individual peripheral tissues, including skeletal muscle and brown (BAT) and white (WAT) adipose tissues. Activation of these Nos1 neurons in the PVH area induces WAT lipolysis and fat oxidation in other peripheral tissues via the sympathetic nervous system, thereby increasing whole-body fat consumption. Inhibition of these neurons abolishes the increase in fat consumption during the light period, whereas long-term silencing lead to obesity independent of energy intake. These neurons are also necessary for cold-induced thermogenesis in BAT and the rapid increase in fat consumption elicited by food deprivation or other stressors. Nos1 neurons in the PVH area are therefore essential for controlling fat consumption and energy homeostasis.",nature_html,0
Accurate trajectory inference in time-series spatial transcriptomics with structurally-constrained optimal transport,https://www.nature.com/articles/s41467-026-74927-8,Biological sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Brian Cleary,"New experimental and computational methods use genetic or gene expression observations with single cell resolution to study the relationship between single-cell molecular profiles and developmental trajectories. Most tissues contain spatially contiguous regions that develop as a unit, such as follicles in the ovary, or tubules and glomeruli in the kidney. We find that existing approaches designed to use time series spatial transcriptomics (ST) data produce biologically incoherent trajectories that fail to maintain these structural units over time. We present Spatiotemporal Optimal transport with Contiguous Structures (SOCS), an Optimal Transport-based trajectory inference method for time-series ST that produces trajectory inferences preserving the structural integrity of contiguous biologically meaningful units, along with gene expression similarity and global geometric structure. We show that SOCS produces more plausible trajectory estimates, maintaining the spatial coherence of biological structures across time, enabling more accurate trajectory inference and biological insight than other approaches.",nature_html,0
The structural mechanism of HIV-2 Vif antagonism of human APOBEC3H,https://www.nature.com/articles/s41467-026-75045-1,Biological sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,John D. Gross,"Human APOBEC3 (A3) proteins restrict retrovirus infection by inducing hypermutations in viral cDNA. To counteract this restriction, lentiviruses, such as HIV-1 and HIV-2 encode the viral infectivity factor (Vif), which hijacks a host Cullin-RING E3 ubiquitin ligase complex to target A3 proteins for proteasomal degradation. Here, we present the cryo-EM structure of HIV-2 Vif in complex with human A3H and CBFβ. The structure reveals that A3H forms a dimer mediated by dsRNA where each A3H monomer directly interacts with an HIV-2 Vif and the host protein CBFβ. Both HIV-2 Vif-A3H and CBFβ-A3H interfaces are critical for A3H degradation. Notably, however, the HIV-2 Vif-A3H interface is entirely distinct from the previously determined cryo-EM structure of the HIV-1 Vif and A3H complex. These findings suggest that HIV-1 and HIV-2 Vif, which are the result of distinct cross-species transmissions from species with different A3H characteristics, have followed separate evolutionary trajectories to counteract human A3H.",nature_html,0
Elimination of detrimental grain boundary segregation in Garnets,https://www.nature.com/articles/s41467-026-74887-z,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Dina Fattakhova-Rohlfing,"Garnet Li7La3Zr2O12 electrolyte is considered a key enabler of solid-state batteries with Li metal electrodes, but the grain boundaries impair its performance. To date, the understanding of grain boundary structures and its impact on performance remains elusive. Here, we show that element segregation at Li7La3Zr2O12 grain boundaries critically governs Li transport and nucleation. During conventional sintering, Al, Ta, and La segregate at grain boundaries, locally depleting Li and creating space-charge layers that lower total ionic conductivity. Simultaneously, this segregation leads to higher electronic conductivity along grain boundaries, which promotes Li nucleation at grain boundary edges with increased risk of dendrite formation. The underlying mechanism of segregation is governed by both thermodynamic driving forces and diffusion kinetics. Building on this understanding, we develop a strategy to achieve segregation-free grain boundaries through a rapid sintering protocol that utilizes the onset of solid-state softening. This approach yields transparent, polycrystalline Li7La3Zr2O12 with negligible grain boundary impedance and enhanced dendrite tolerance. By elucidating the structural origins and electrochemical consequences of grain boundary segregation, this work provides a guidance for the rational optimization of solid electrolytes.",nature_html,0
An achromatic neutron lens,https://www.nature.com/articles/s41467-026-74925-w,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Joan Vila-Comamala,"Neutrons provide exceptional insight into materials, owing to their sensitivity to light elements, isotopic composition, magnetic moments, and high-penetration. However, neutron sources are polychromatic and of low brightness. Neutron optics provides a route to address these limitations by focusing, and to date, various types of neutron optics have been developed based on reflection, refraction, diffraction, and magnetism. Notably, compound refractive lenses and Fresnel zone plates have been demonstrated for imaging, yet their severe chromatic aberration under polychromatic beams has prevented their widespread use and limits progress towards true high-resolution neutron microscopy. Here, we demonstrate an achromatic neutron lens for full-field neutron microscopy. This development overcomes the intrinsic sample-detector distance constraint in pinhole-based radiography. The lens magnification enables the use of efficient detection systems without loss of spatial resolution and establishes a pathway towards high-resolution neutron microscopy. We anticipate the neutron achromat will advance a broad range of neutron methods.",nature_html,0
Extracting the transitivity backbone of bipartite networks,https://www.nature.com/articles/s41467-026-74723-4,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Marián Boguñá,"Real bipartite networks combine degree-constrained random mixing with structured connectivity balancing short and long range connections, effectively accounted for by geometric network models. We introduce a statistical filter that benchmarks node-level bipartite clustering against degree-preserving randomizations to classify nodes as geometric (signal) or degree constrained noise. In synthetic mixtures with known ground truth, the filter achieves high classification accuracy and sharpens inference of latent geometric parameters. Applied to four empirical systems –metabolism, online group membership, plant-pollinator interactions, and languages– the filter isolates recurrent neighborhoods while removing ubiquitous or weakly co-occurring entities. Filtering exposes a compact geometric backbone that disproportionately sustains connectivity under percolation and preserves downstream classifier accuracy in node-feature tasks, offering a simple, scalable way to disentangle structure from noise in bipartite networks.",nature_html,0
Hydroxyl-rich nanocavities on perovskite enable nearly barrierless intramolecular hydrogen transfer for nitrate electroreduction to ammonia,https://www.nature.com/articles/s41467-026-74405-1,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Yinlong Zhu,"Electrocatalytic nitrate reduction to ammonia (NITRR) provides a sustainable avenue for simultaneous nitrate mitigation and ammonia synthesis, but the sluggish surface hydrogen migration during NITRR remains a major bottleneck. Here, we show a barrierless hydrogen transfer pathway along intramolecular hydrogen bonds between hydroxyls of hydroxyl-rich nanocavities for efficient nitrate electroreduction to ammonia. This nanocavity is constructed via electrochemical reduction-assisted selective Sr ions leaching on the La0.4Sr0.6FeO3-δ perovskites. Combined experimental and theoretical investigations reveal that the nanocavity features nanocavity-like architecture with hydroxyl-enriched walls, boosting active hydrogen generating and hopping for NO3- hydrogenation. Benefiting from such unusual intramolecular hydrogen transfer, the surface nanoconcaved La0.4Sr0.6FeO3-δ achieves a Faradaic efficiency of 97.81 % and an ammonia yield rate of 51.37 mg h−1 cm−2 at −0.8 V versus reversible hydrogen electrode (RHE), surpassing nanocavity-free counterpart and ranking among superior NITRR catalysts. Ampere-level current density of nitrate-to-ammonia conversion are further realized in a renewable-energy-powered electrolyzer at a very low cell voltage of 2.23 V. Techno-economic analysis underscores dual benefits of this process including economic viability in ammonia synthesis and environmental impact in nitrate remediation.",nature_html,0
Universal convolution from wave dynamics: photonic processing and encryption in synthetic dimension,https://www.nature.com/articles/s41467-026-74530-x,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Bing Wang,"Convolution, a cornerstone of signal processing and optical neural networks, has traditionally been implemented by mapping mathematical operations onto complex hardware. Here, we overcome this challenge by revealing that wave dynamics in translation-symmetric lattices intrinsically performs convolution, with the dispersion relation uniquely defining the complex-valued kernel. Leveraging this universal principle, we develop a convolutional architecture of minimal complexity through wave evolution in programmable photonic synthetic lattices, delivering high-throughput, multifunctional capabilities at a rate of 13.5 tera-operations per second (TOPS) for image processing. Beyond convolution acceleration, the kernel’s complex nature facilitates the photonic simulation of both irreversible diffusion and reversible unitary quantum dynamics under classical incoherent excitation. Capitalizing on the physics-based reversibility and undetectable phase information, we demonstrate a convolution-driven optical encryption strategy. This work establishes a unified perspective for photonic computing by grounding convolution in wave dynamics, opening avenues toward scalable, multifunctional photonic processors with high integration potential.",nature_html,0
Ultra-Sodiophilic Mixed Conductor Interphase Enabling Uniform Top Deposition for Quasi-Solid-State Sodium-Metal Batteries,https://www.nmlett.org/index.php/nml/article/view/2564,Nano-Micro Letters,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,10.1007/s40820-026-02256-y,Wei Chen,"Artificial solid electrolyte interphase offers a promising route to improve the lifespan and safety of quasi-solid-state sodium-metal batteries (QSMBs), yet its limited ion conductivity and the low liquidity of the polymer electrolyte often result in unstable Na plating/stripping kinetics and poor interfacial durability. Herein, we propose a surface-induced “top” Na deposition mechanism facilitated by an ultra-sodiophilic ionic/electronic mixed conductor interphase exhibiting strong Na+ adsorption affinity, which ensures fast and dendrite-free Na anode operation. The embedded Na3Sb alloy phase, featuring high electronic conductivity and strong Na+ adsorption energy, significantly accelerates interfacial ion diffusion and nucleation kinetics, forming a smooth and compact Na deposition layer that facilitates stable solid electrolyte interphase formation and preserves interfacial integrity. Consequently, Na||Na symmetric cells employing a 1, 3-dioxolane-based gel polymer electrolyte deliver an ultra-long-cycling lifespan of 1000 h at 0.5 mA cm−2 with a low overpotential of 40 mV. Moreover, QSMBs incorporating the modified Na anode and Na3V2(PO4)3 cathode demonstrate outstanding cycling stability (74.1% capacity retention after 9000 cycles at 2C) and superior rate capability (91.7 mAh g−1 at 5C). The work provides mechanistic insights and practical strategies for regulating Na deposition, paving the way toward high-performance QSMBs. Highlights:1 A surface-induced “top” Na deposition mechanism facilitated by an ultra-sodiophilic ionic/electronic mixed conductor interphase composed of NaF and Na3Sb is proposed.2 SFC-Na anode exhibits enhanced Na+ affinity force and accelerated ion transport kinetics, Na nucleation kinetics are greatly enhanced while dendrite growth is effectively suppressed.3 The quasi-solid-state sodium-metal batteries with Na3V2(PO4)3 cathode and SFC-Na anode exhibit significantly enhanced cycling stability and superior rate capability.",rss_description,0
Hydrated Network Interphase with Dynamic Negatively Charged Microregion Enables Ultra-Stable Aqueous Zinc-Ion Batteries,https://www.nmlett.org/index.php/nml/article/view/2565,Nano-Micro Letters,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,10.1007/s40820-026-02262-0,Houzhao Wan,"Aqueous zinc-ion batteries are promising candidates for large-scale energy storage, yet their development is severely hindered by the interfacial instability of zinc anodes. Distinct from strategies employing pre-formed polymers, this work proposes an innovative monomer-induced in situ interface engineering strategy. By leveraging the preferential adsorption of acrylamide monomers on the Zn surface, a locally high-concentration region is created, which subsequently enables the in situ construction of a stable hydrated network interphase (HNI) triggered synergistically by Zn2+ and SO42− during electrochemical cycling. The HNI precisely regulates Zn deposition via a triple synergistic mechanism: Lewis acid–base coordination (C = O···Zn2+) provides fixed nucleation sites; dynamically anchored SO42− within the interphase forms negatively charged microregions that homogenize Zn2+ flux via Coulombic repulsion; and a dense hydrogen-bonding network effectively confines free water and suppresses side reactions. Benefiting from this multifunctional interphase, the Zn//Zn symmetric cell achieves an ultra-long cycling life of 8650 h (over 360 days) at 1 mA cm−2 with excellent reproducibility, the Zn//Ti cell delivers a high average Coulombic efficiency of 99.71% at 5 mA cm−2. The Zn//I2 full cell retains 89.15% of its capacity after 12,000 cycles. This work provides a novel paradigm for interfacial construction toward high-performance zinc metal anodes. Highlights:1 A hydrated network interphase with dynamic negatively charged microregions is constructed in situ via electrochemically triggered Zn2+/SO42– synergy, enabling triple synergistic regulation of Zn deposition.2 The HNI-modified Zn anode achieves ultra-long cycling (8650 h at 1 mA cm–2 and 1600 h at 10 mA cm–2) and high Coulombic efficiency (99.71%).3 The Zn//I2 cell delivers a high specific capacity of 356.27 mAh g–1 at 1 A g–1 and retains 89.15% capacity after 12,000 cycles.",rss_description,0
"Cost-effective valorization of 2,3-butanediol to high-value chemicals and jet fuel",https://www.cell.com/joule/fulltext/S2542-4351(26)00220-5?rss=yes,Joule,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,10.1016/j.joule.2026.102536,Andrew D. Sutton,"This work presents an optimized process for biomass-derived sustainable aviation fuel production through 2,3-butanediol. 2,3-Butanediol utilization is limited by separation from water, but this challenge is solved by reactive extraction to form dioxolanes with an aldehyde. Isobutyraldehyde formed in situ eliminates the need for an external aldehyde source, enabling the economic and environmental viability of the process. Techno-economic analyses and life cycle assessments indicate fuel and chemical production scenarios with 58% reduction in CO2 emissions.",rss_cell,0
A mechanistic investigation of the relationship between battery energy and capacity,https://www.cell.com/joule/fulltext/S2542-4351(26)00224-2?rss=yes,Joule,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,10.1016/j.joule.2026.102540,Yuliya Preger,"Battery state of health is conventionally tracked by capacity (Ah), yet energy (Wh) is the critical metric for real-world applications. These two metrics often diverge, leading to inaccurate lifetime predictions and possible safety concerns. This work establishes and validates a theoretical framework linking this divergence to specific degradation modes with an impact of the electrode chemistry, the operating regime, the kinetics, and the depth of discharge.",rss_cell,0
