title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Long-distance lanthanide migration regulated by interfacial lattice strain in nanostructures,https://www.nature.com/articles/s41467-026-74447-5,Physical sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Qianqian Su,"Interfacial strain engineering by controlling lattice mismatch holds implications for both fundamental studies and technological applications of heterostructured nanomaterials. However, defining its role remains challenging because the type, magnitude, and spatial distribution of strain are difficult to regulate at the nanoscale. Here, we establish a controllable model system to regulate interfacial lattice strain in lanthanide-doped core-shell-shell nanolattices by tuning lanthanide composition and shell deposition rate. We show that lattice mismatch governs lanthanide migration across heterointerfaces, thereby dictating crystal growth and optical properties. In hexagonal-phase NaErF4@NaYF4@NaLnF4 nanolattices, when the lattice mismatch exceeds 5.1%, lanthanide ions migrate by up to 13 nm from the core into the shell along the crystallographic direction. Mechanistic studies reveal that large interfacial strain not only promotes anisotropic shell growth by triggering preferential deposition of shell precursors onto specific crystal surfaces but also facilitates the formation of lanthanide vacancies at the core-shell interface. These findings identify interfacial strain as a key regulator of ion diffusion and structural evolution in heterostructured nanocrystals, providing a design principle for constructing heterostructures with spatially confined active ions for applications in bioimaging, nanocatalysis, and quantum information.",nature_html,0
Direct observation of long-range many-body coherence in quasi-one-dimensional attractive Bose gases,https://www.nature.com/articles/s41467-026-74763-w,Physical sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Chen-Lung Hung,"Macroscopic coherence is an important feature of quantum many-body systems exhibiting collective behaviors, with examples ranging from atomic Bose-Einstein condensates, and quantum liquids to superconductors. Probing many-body coherence in a dynamically unstable regime, however, presents an intriguing and outstanding challenge in out-of-equilibrium quantum many-body physics. Here, we experimentally study the first- and second-order coherence of degenerate quasi-one-dimensional (1D) Bose gases quenched from repulsive to modulationally unstable attractive interaction regimes. The resulting dynamics, monitored by in situ density and matter-wave interference imaging, reveals phase-coherent density wave evolutions, clearly distinguished from iconic soliton trains previously observed in attractive gases. This arises from the interplay between noise-amplified density modulations and dispersive shock waves of broad interest in nonlinear physics, plasmas, granular systems, and beyond. At longer times, the gases become phase-scrambled, exhibiting a finite correlation length. Interestingly, following an interaction quench back to the repulsive regime, we observe that quasi-long-range coherence can be spontaneously re-established. This captivating rephasing dynamics can be attributed to the nucleation and annihilation of density defects in the quasi-1D geometry. These results shed light on out-of-equilibrium phase coherence in quantum many-body systems in a regime where beyond mean-field effects may arise and theoretical approaches have not been well-established.",nature_html,0
Intranasal boosting induces variant-specific responses in SARS-CoV-2 vaccine-imprinted mice,https://www.nature.com/articles/s41467-026-74762-x,Biological sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Michael S. Diamond,"The continued evolution of SARS-CoV-2 variants that evade immunity highlights a need to develop vaccines that elicit variant-specific antibodies and neutralize emerging strains. However, immune imprinting from antecedent SARS-CoV-2 exposure can limit the generation of such antibodies. Here, we evaluate strategies to enhance variant-specific antibody responses in female mice primed with Wuhan-1 spike-based mRNA or chimpanzee adenoviral-vectored (ChAd) vaccines and boosted with Omicron variant-matched vaccines. Altering the intramuscular injection site did not substantially affect variant-specific serum antibody responses. However, increasing booster antigen doses, performing repeated boosters, and administering booster vaccines intranasally enhanced variant-specific responses against the vaccine-matched Omicron strain. Boosting intranasally with a ChAd vaccine encoding the spike protein of Omicron XBB.1.5 elicited stronger XBB.1.5-specific responses in serum, bronchoalveolar lavage fluid, and draining lymph nodes than intramuscular boosting with the same vaccine. Regardless of booster regimen, neutralizing activity against XBB.1.5 was predominantly mediated by antibodies that were non-reactive to Wuhan-1 spike. These findings establish that in mice, intranasal or repeated variant-matched boosting can overcome the effects of imprinting and enhance immunity against SARS-CoV-2 strains.",nature_html,0
Plasmonic nanocomposite helices for weather-adaptive LiDAR function,https://www.nature.com/articles/s41467-026-75037-1,Physical sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Hyeon-Ho Jeong,"Reliable light detection and ranging (LiDAR) is often challenged by multiscale water droplets on protective covers, as macroscopic raindrops cause refraction and diffraction, while microscopic fog condensation scatters light, distorting returned signals. Here, we present a bioinspired strategy for multiscale droplet clearance using plasmonic nanocomposite helices that couple passive photothermal antifogging with pressure-stable hydrophobic water repellence. Inspired by penguin feather barbules, copper nanoparticles are embedded within three-dimensional silica nanohelices via glancing angle co-deposition. The copper nanoparticles provide visible-light plasmonic heating while preserving >85% transmittance at 905 nm, and the helical architecture imparts hierarchical roughness, yielding a 143° contact angle. Under 1 sun illumination, the surface shows a 9.3°C temperature rise, clearing condensation within 6 seconds. During natural rainfall (3-5 mm/h), LiDAR transmission through the plasmonic nanohelices remains at 100%, whereas bare glass drops to 70% after 5 minutes. These results demonstrate weather-adaptive LiDAR operation for robust autonomous sensing.",nature_html,0
3D nanoprinting of metals by spatiotemporally confined hot electrons via multiple-electron excitations in nanocrystals,https://www.nature.com/articles/s41467-026-74926-9,Physical sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Heng Pan,"For decades, multi-photon polymerization has been a key technology for fabricating complex 3D micro- and nanoscale structures from polymer materials. However, extending this capability beyond polymers remains a significant challenge. In particular, nanoscale metal printing is challenging because solid metal formation typically requires energy-driven reactions or thermally activated processes that are difficult to spatially localize, resulting in compromised feature resolution. Here, we demonstrate 3D nanoprinting of metals with depth and lateral resolution",nature_html,0
Haplotype-resolved genome assembly sheds light on the evolutionary history of autohexaploid Tripidium arundinaceum,https://www.nature.com/articles/s41467-026-74742-1,Biological sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Jisen Zhang,"Tripidium arundinaceum, a wild perennial grass with exceptional stress tolerance, has been tested in sugarcane breeding. Its complex polyploid genome has hindered understanding of its evolution and adaptive traits. Here, we present a high-quality, haplotype-resolved reference genome for autohexaploid T. arundinaceum Hainan92-105 (2n = 6x = 60). T. arundinaceum is likely originated from a diploid ancestor approximately 1.31 million years ago and contains abundant repetitive sequences from two major recent bursts of long terminal repeat retrotransposons following polyploidization. Phylogenetic analyses place Saccharum closer to Sorghum bicolor than to T. arundinaceum, indicating that the polyploidizations in these two lineages occurred independently. Population genomics analysis reveals southwestern China (Yunnan) as a diversity center for T. arundinaceum within China. Genotype–environment associations highlight temperature and precipitation as key local adaptation drivers mediated by stress-associated genes. This study provides a genomic resource for understanding polyploid evolution and climate adaptation in T. arundinaceum.",nature_html,0
Targeting macrophage ferritin heavy chain mitigates ferroptosis and lung injury in experimental acute respiratory distress syndrome,https://www.nature.com/articles/s41467-026-74828-w,Biological sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Suzanne M. Cloonan,"Ferritin, composed of heavy chain (FTH1) and light chain (FTL) subunits, is a key intracellular iron storage protein, but the origin and biological role of extracellular ferritin (ex-ferritin) remain poorly understood. Elevated serum ex-ferritin is associated with worse outcomes in acute respiratory distress syndrome (ARDS). Here, we show that both FTH1 and FTL are significantly enriched in the serum, blood monocytes, and alveolar macrophages (AM) of individuals with ARDS, findings we replicate in a murine hyperoxia-induced acute lung injury model. Myeloid-specific FTH1 (Fth1ΔLysM) deletion attenuates lung injury, and is associated with reduced macrophage ferroptosis, altered airway inflammatory responses, lower extracellular iron and compensatory secretion of FTL-ex-ferritin. While pharmacologic ferroptosis inhibition prior to hyperoxia had no effect, transplantation of FTL-ex-ferritin-enriched bronchoalveolar lavage fluid conferred protection from lung injury. These findings identify macrophage ferritin metabolism and ex-ferritin secretion as critical regulators of lung injury, offering new insights into the pathobiology of ARDS.",nature_html,0
"Harnessing interfacial click polymerization using pyridinium-yne films as photochromic, radical generation and sensing platforms",https://www.nature.com/articles/s41467-026-74956-3,Physical sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Yu Fang,"Convenient and effective fabrication of free-standing organic polymer films with tunable properties is highly desirable towards visual sensing applications. Herein, we pioneered an innovative interfacial pyridinium-yne click polymerization strategy to in situ fabricate uniform, defect-free, and large-area films. Using pyridinium salt (HDPP-BF4) as an acceptor and tricarbonylbenzene activated alkyne (TFB-3EK) as a donor, a free-standing HDPP-TFB-BF4 film (Film #1) with precisely tunable thickness from tens to hundreds of nanometers was formed at the air-DMSO interface. Interestingly, Film #1 exhibited promising photochromism, showing a 100 nm hypsochromic shift and a 5-fold fluorescence enhancement under continuous UV irradiation, which induced the formation of a radical-based Film #2. Film #2 served as a portable visual sensing platform for gaseous ammonia, achieving a detection limit as low as 0.16 ppm, and was successfully applied as a colorimetric chart for seafood spoilage. Strategically, an anion exchange of Film #2 with TCNQ- yielded a fluorescence-silent Film #3, which enabled efficient detection and elimination of reactive oxygen species through turn-on fluorescence visualization. This work not only provides a straightforward approach for in situ fabricating versatile polymer films but also establishes a generalizable strategy for developing multi-responsive visualization systems through the rational molecular design and controlled polymer variability.",nature_html,0
Enhancing molecular property prediction of transformer models with dual graph representation,https://www.nature.com/articles/s41467-026-75005-9,Biological sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Alexei A. Lapkin,"Accurate prediction of molecular properties is central to advancing chemistry, materials science, and drug discovery. Machine learning on molecular graphs depends critically on representations that capture the topology and structure of molecules. Here we propose the dual graph transformer (DGT), a self-attention architecture that jointly models atom and bond graphs to achieve comprehensive molecular encodings. DGT fuses atom and bond features, graph topology and structure, and stereogeometric information within its self-attention module for an effective molecular representation. We benchmark DGT across a range of datasets for molecular property prediction, showing that it considerably outperforms the current state of the art. DGT demonstrates performance contributions from its dual graph representation, relative positional and structural encodings, and stereogeometric information incorporation while also offering interpretability at the molecular structural level. We envision DGT advancing molecular machine learning by improving both the prediction accuracy and interpretability of molecular properties.",nature_html,0
Prediction error correlates in the striosome-dopamine circuit emerge from information gain,https://www.nature.com/articles/s41467-026-73994-1,Biological sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Alexander Friedman,"The striosome compartments in the striatum gate cortical inputs to dopamine neurons, which then feed back to the striosomes and surrounding matrix. This loop underlies decision-making, learning, and movement. Dopamine signals strongly correlate with reward prediction errors (RPEs) in certain tasks. However, many dopaminergic responses, such as to high costs, novelty, aversive stimuli, and real-time movement guidance, do not align with RPE. Separately, information theory explains how dopamine responds to uncertainty and encodes when rewards are expected to occur. Here, we show that apparent RPE correlations arise mathematically from the information gain of the policy of actions (policy-IG). Policy-IG quantifies how much newly arriving information changes choice. In simple reward tasks, policy-IG reduces to classic RPEs, but it also predicts dopamine responses to aversive events, nonlinear reward scaling, novelty, movement, state valuation, and moment-by-moment decision control. Thus, RPE could be a special case of this more general function. We show that policy-IG is mathematically related to a range of information-centric, Bayesian, active inference, and casual association models, allowing those models to formally incorporate the experimental RPE literature in their support. Simulating impaired policy-IG replicates basal ganglia disorder features, suggesting policy-IG as a target for therapies.",nature_html,0
Structural basis for multivitamin recognition and transport by human SMVT,https://www.nature.com/articles/s41467-026-74948-3,Biological sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Zhe Zhang,"The human sodium-dependent multivitamin transporter (SMVT, SLC5A6) mediates cellular uptake of essential metabolic cofactors, including biotin, pantothenate, and lipoate. Its dysfunction is associated with neurological disorders, metabolic abnormalities, and cancer. However, the molecular mechanism underlying its multi-substrate transport has remained elusive. Here, we present cryo-electron microscopy structures of human SMVT in three conformational states: occluded, outward-open, and inward-open. These structural snapshots capture the complete transport cycle and reveal a conserved substrate-binding pocket near a kinked transmembrane helix (TM1). Within this pocket, substrate carboxyl groups are electrostatically anchored, while distinct chemical moieties interact with specific polar and hydrophobic residues. Functional assays identify key binding residues and elucidate the pathogenic effects of disease-associated mutations. Further structural analysis delineates the principles of substrate discrimination within the SLC5 transporter family. Together, our work provides a structural framework for SMVT’s polyspecificity and lays a foundation for understanding related diseases and developing targeted therapeutic strategies.",nature_html,0
The quantitative contribution of different Photosystem II compartments to non-photochemical quenching in Arabidopsis,https://www.nature.com/articles/s41467-026-74992-z,Biological sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Roberta Croce,"Excess excitation energy in the light-harvesting antenna of Photosystem II (PSII) can cause irreversible damage to the photosynthetic apparatus. In periods of high light intensity, a feedback mechanism known as non-photochemical quenching (NPQ) induces the formation of quenchers, which can safely dissipate excess excitation energy as heat. Although quenchers have been identified in more than one compartment of the PSII supercomplex, there is currently no quantitative description of the extent to which NPQ occurs at each of these locations. Here, we perform time-resolved fluorescence measurements on Arabidopsis thaliana WT and antenna mutants lacking LHCII trimers (koLHCII) and all peripheral antenna (Ch1lhcb5). By combining the results with those from steady-state fluorescence experiments, we are able to estimate the intrinsic rate of NPQ for each plant and each PSII compartment. It is concluded that more than 70% of quenching occurs in LHCII, less than 10% in the minor antenna, and the rest is associated with the PSII core.",nature_html,0
A primordial synaptotagmin-independent function of complexin in regulated exocytosis,https://www.nature.com/articles/s41467-026-74947-4,Biological sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Jingshi Shen,"In Ca²⁺-triggered exocytosis such as synaptic neurotransmitter release, vesicle fusion is tightly regulated by synaptotagmin (Syt) and complexin (Cpx), which together clamp partially assembled SNARE complexes to prevent premature fusion. However, Cpx is evolutionarily more ancient than Syt, suggesting that it may also regulate exocytosis independently of Syt. To test this possibility, we sought to identify an extant exocytic pathway that requires Cpx but naturally lacks Syt. Here, we uncovered such a pathway – hormone-triggered exocytosis of glucose transporters in adipocytes. In this pathway, Cpx acts exclusively as a positive regulator, accelerating the evoked phase of exocytosis without affecting basal fusion. Mechanistically, this Syt-independent activity depends on the central helix of Cpx for SNARE binding and on its C-terminal membrane-binding peptide, which remodels the lipid bilayer to promote exocytosis. Our findings support a model in which Cpx originally evolved to accelerate exocytosis independently of Ca²⁺, enabling rapid mobilization of exocytic cargoes in response to environmental cues. With the later emergence of Syt, Cpx acquired an additional role – acting in concert with Syt to regulate Ca²⁺-triggered exocytosis.",nature_html,0
Chronic suppression of a multidrug-resistant Pseudomonas aeruginosa in prosthetic joint infection using personalized bacteriophage treatment,https://www.nature.com/articles/s41467-026-74326-z,Biological sciences : Nature Communications subject feeds,2026-06-27 00:00:00 UTC,2026-06-27 00:00:00+00:00,,Kenneth L. Urish,"Multidrug resistant (MDR) bacterial infections without antibiotic options are a public health emergency. Infections associated with medical implants serve as an example. Conventional antibiotics have limited ability to eradicate these infections as they are associated with antibiotic-tolerant biofilms. Here, we report the use of bacteriophage therapy for the treatment of a MDR, non-operable Pseudomonas aeruginosa periprosthetic joint infection that had failed multiple antibiotic and surgical interventions. Treatment with intermittent bacteriophage therapy alone without antibiotics over a 2 year time period resulted in clinical resolution of the infection, but not microbiological eradication. Bacteriophage therapy established this control, in part, by altering virulence as defined by disease severity and symptoms and disrupting biofilm. Whole genome sequencing demonstrated the continued presence of bacteriophage during treatment. This provides preliminary evidence that bacteriophage therapy can be used to treat MDR infections in salvage cases when surgical and antibiotic options do not exist.",nature_html,0
